text,Tag,sentiment
আমি  নিরামিষ ভোজি নই কিন্তু  প্রায় সব খাবারই ভাল  ছিল ।,positive,1
আমাকে এই নিম্ন  প্রধান পূর্ব দিক মুগ্ধ করেছিল  এবং তারা  প্রকৃত থাই রন্ধনপ্রণালী দ্বারা খুব প্রভাবিত ছিল !!!,positive,1
আমাকে এই নিম্ন  প্রধান পূর্ব দিক মুগ্ধ করেছিল  এবং তারা  প্রকৃত থাই রন্ধনপ্রণালী দ্বারা খুব প্রভাবিত ছিল !!!,positive,1
আমি যদি টাকা দিতে না পারতাম তবে আমাকে আবার ফিরে যেতে হত।,positive,1
আমি যদি টাকা দিতে না পারতাম তবে আমাকে আবার ফিরে যেতে হত।,negative,0
"অবস্থান হিসাবে, মূল্য খুব যুক্তিসঙ্গত।",positive,1
খাবার ঠিক আছে এবং দাম এখানে মধ্যম মানের।,neutral,2
খাবার ঠিক আছে এবং দাম এখানে মধ্যম মানের।,neutral,2
"আমার বন্ধুর খাদ্যের স্বাদ এর সম্পূর্ণ বিপরীত ছিল,এছাড়াও এটি দেখতেও  ।",negative,0
আমি বুনো আপেল মদ্যের মিশ্রণ আনতে বলেছিলাম এবং এটি একটি লেবু রস নিষিক্ত ছিল  যেখানে আপননি লেবুর স্বাদ পেতে পারেন ।,negative,0
আমি প্রত্যাবর্তন করতে চাই এবং কিছু  খাদ্যের তালিকা প্রস্তুতের  চেষ্টা করি যাতে কোনো শোতে দৌড়াতে না হয়।,positive,1
"আমরা অনেক বার এই জায়গায় এসেছি, এবং সবসময় ভালমানের খাদ্য, ওয়াইন, এবং সেবা পেয়েছি।",positive,1
"আমরা অনেক বার এই জায়গায় এসেছি, এবং সবসময় ভালমানের খাদ্য, ওয়াইন, এবং সেবা পেয়েছি।",positive,1
"আশা করি পরের বার, আমি ভোজের শেষে পরিবেশিত মিষ্টি, ফলমূল, আইসক্রিম ইত্যাদির জন্য রুম সংরক্ষণ করব।",neutral,2
"অ্যালেন ডক্যাসির সবকিছু ভাল, আমি মনেকরি সব ছিল চমত্কার.",positive,1
"একটি সাধারণ পিজা যুক্তনয়, এটি কম ক্ষুধার জন্য ভাল এবং মোটামুটি সস্তা নিচে বসা  চমৎকার ডিনার",positive,1
"একটি সাধারণ পিজা যুক্তনয়, এটি কম ক্ষুধার জন্য ভাল এবং মোটামুটি সস্তা নিচে বসা  চমৎকার ডিনার",positive,1
