text,Tag,sentiment,temp_list
বিসিবিকে আর ও কঠোর হতে হবে প্লেয়ার দের বেপারে.,negative,0,"['বিসিবিকে', 'কঠোর', 'প্লেয়ার', 'দের', 'বেপারে']"
"ক্রিকেট টাকে রাজনীতি মুক্ত করতে হবে, তা হলে ভালো ফল পাওয়া যাবে!",neutral,2,"['ক্রিকেট', 'টাকে', 'রাজনীতি', 'মুক্ত', 'হবে', 'ভালো', 'ফল', 'পাওয়া', 'যাবে']"
"এই ইমরুলের সামান্যতম জ্ঞান আছে,,,!আবালের মত খেলে,,,কোন নিয়ন্ত্রণ নাই,,নিজের প্রতি?",negative,0,"['ইমরুলের', 'সামান্যতম', 'জ্ঞান', 'আছেআবালের', 'মত', 'খেলেকোন', 'নিয়ন্ত্রণ', 'নাইনিজের', 'প্রতি']"
 সকি.বাল থাকলে বাংলালিঙ্কের অফার দিত আর লংকান রা দৌড়াইতো অফার নিতে। জিতে যেত বাংলাদেশ ক্রিকেট টিম,negative,0,"['সকিবাল', 'থাকলে', 'বাংলালিঙ্কের', 'অফার', 'দিত', 'লংকান', 'রা', 'দৌড়াইতো', 'অফার', 'নিতে', 'জিতে', 'যেত', 'বাংলাদেশ', 'ক্রিকেট', 'টিম']"
আজ হেরে গেলাম,negative,0,"['হেরে', 'গেলাম']"
পারবে যদি একজনকে দুবার বা তার অধিক ব্যাট করার সুযোগ দেওয়া হয়।,negative,0,"['পারবে', 'একজনকে', 'দুবার', 'অধিক', 'ব্যাট', 'সুযোগ', 'হয়']"
এভাবে যাবে আর আসবে কিছুক্ষণ পরে দেখবে খেলা শেষ,negative,0,"['এভাবে', 'আসবে', 'কিছুক্ষণ', 'দেখবে', 'খেলা', 'শেষ']"
সাকিব ছাড়া বাংলাদেশ দল সেটা আবার হয় নাকি।,negative,0,"['সাকিব', 'ছাড়া', 'বাংলাদেশ', 'দল', 'নাকি']"
 সপ্নেও চিন্তা করার দরকার নাই।,negative,0,"['সপ্নেও', 'চিন্তা', 'দরকার', 'নাই']"
মুসফিক এখন রিভারসুইপ খেলে!,negative,0,"['মুসফিক', 'রিভারসুইপ', 'খেলে']"
  ১৩৯ করতে পারবে কি!ঠেনশনে আছি!,negative,0,"['১৩৯', 'পারবে', 'কিঠেনশনে', 'আছি']"
টপ অর্ডার কি বাল খেলল আজ ?,negative,0,"['টপ', 'অর্ডার', 'বাল', 'খেলল']"
 বাংলাদেশ যদি তাদের সেরা ব্যাটিং করে তাহলে ২৮০।,neutral,2,"['বাংলাদেশ', 'সেরা', 'ব্যাটিং', '২৮০']"
টেস্ট খেলতে পারে একমাত্র মুমিনুল!!!,positive,1,"['টেস্ট', 'খেলতে', 'একমাত্র', 'মুমিনুল']"
"ওরা না পারলেও ,বাংলার হলুদ সাংবাদিকেরা পারবে",negative,0,"['পারলেও', 'বাংলার', 'হলুদ', 'সাংবাদিকেরা', 'পারবে']"
 উইকেটে দাড়িয়ে বাংলার প্লেয়াররা যেভাবে হাসফাস করছে তাতে তো ১৫০ রান করতে পারবে কিনা সন্দেহ আছে,negative,0,"['উইকেটে', 'দাড়িয়ে', 'বাংলার', 'প্লেয়াররা', 'যেভাবে', 'হাসফাস', '১৫০', 'রান', 'পারবে', 'কিনা', 'সন্দেহ']"
ব্যাপার না ৩৩৯ রান টার্গেট মাত্র হাতে আছে আরো ২দিন।,negative,0,"['ব্যাপার', '৩৩৯', 'রান', 'টার্গেট', 'হাতে', 'আরো', '২দিন']"
পারবে গতকাল আজকে না,negative,0,"['পারবে', 'গতকাল', 'আজকে']"
"এদের দিয়ে হালচাঁষ করান লাভবান হবেন,,এদের থেকে আমাদের পারার মফিজের টিম ভালো খেলে। ",negative,0,"['দিয়ে', 'হালচাঁষ', 'করান', 'লাভবান', 'হবেনএদের', 'পারার', 'মফিজের', 'টিম', 'ভালো', 'খেলে']"
এমনি তো হ ওয়ার ছিল।,negative,0,"['হ', 'ওয়ার', 'ছিল']"
ইমরুল আমার ছাগল মারকা পেলেয়ার ওকে চিরো দিনের জননো বাদ দেও হোক ইমরুল দলের জননো অভিসা,negative,0,"['ইমরুল', 'ছাগল', 'মারকা', 'পেলেয়ার', 'চিরো', 'দিনের', 'জননো', 'বাদ', 'দেও', 'ইমরুল', 'দলের', 'জননো', 'অভিসা']"
এই সিরিজে তামিম ভাইয়ের দায়িত্বহীন ব্যাটিং দেখা গেছে,negative,0,"['সিরিজে', 'তামিম', 'ভাইয়ের', 'দায়িত্বহীন', 'ব্যাটিং']"
 একটা দলে এতগুলো অপদার্থ থাকলে কেমনে কি,negative,0,"['একটা', 'দলে', 'এতগুলো', 'অপদার্থ', 'থাকলে', 'কেমনে']"
সাকিব মিসিং,neutral,2,"['সাকিব', 'মিসিং']"
জীবনে সম্ভব লয়,negative,0,"['জীবনে', 'সম্ভব', 'লয়']"
না পারবেনা,negative,0,['পারবেনা']
জীবনেও সম্ভব না,negative,0,"['জীবনেও', 'সম্ভব']"
২ বার ব্যাট ধরতে দিলেও জিততে পারবে কিনা সন্দেহ আছে?,negative,0,"['২', 'ব্যাট', 'ধরতে', 'দিলেও', 'জিততে', 'পারবে', 'কিনা', 'সন্দেহ', 'আছে']"
ইমরুল রে দেখলে আমার গান্ডুর মত মনে হয়।বজরা পোলা ইমরুল?,negative,0,"['ইমরুল', 'রে', 'দেখলে', 'গান্ডুর', 'মত', 'হয়বজরা', 'পোলা', 'ইমরুল']"
ইমরুলের এইটা করা উচিত হয়নি,negative,0,"['ইমরুলের', 'এইটা', 'হয়নি']"
39 করতে পারবে কিনা সন্দেহ আছে,negative,0,"['39', 'পারবে', 'কিনা', 'সন্দেহ']"
কোন সম্ভাবনা নেই।,negative,0,"['সম্ভাবনা', 'নেই']"
"ইমরুল ৯ বছর ধরে খেলে আসেছে জাতীয় দলে,কি বাল খেলছে এই ৯ বছরে,,সালার পুত রে থাপ্রাই বার ইচ্ছা করে,আজ ১৮ রানে আউট।",negative,0,"['ইমরুল', '৯', 'বছর', 'খেলে', 'আসেছে', 'জাতীয়', 'দলেকি', 'বাল', 'খেলছে', '৯', 'বছরেসালার', 'পুত', 'রে', 'থাপ্রাই', 'ইচ্ছা', 'করেআজ', '১৮', 'রানে', 'আউট']"
"পিরবাবা মাশরাফি হলে আজকে পাদ দিইয়ে মাঠ ছারত,বেস পাদের গন্দে শ্রীলনকা বেহুশ.. বাংলাদেশ জিতে জেত।",negative,0,"['পিরবাবা', 'মাশরাফি', 'আজকে', 'পাদ', 'দিইয়ে', 'মাঠ', 'ছারতবেস', 'পাদের', 'গন্দে', 'শ্রীলনকা', 'বেহুশ', 'বাংলাদেশ', 'জিতে', 'জেত']"
আমার মনে হয় বিসিবির এবার ভালো ভাবে ভাবার সময় হয়েছে খেলোয়াড়দের নিয়ে।,negative,0,"['বিসিবির', 'ভালো', 'ভাবার', 'সময়', 'হয়েছে', 'খেলোয়াড়দের', 'নিয়ে']"
